year,round,event,circuit,driver_code,driver_number,driver_age,constructor,grid_position,finish_position,position_gain,points_constructor
2025,1,Spanish Grand Prix,Spanish Grand Prix,16,16,33,Ferrari,4,3,1,100.0
2025,1,Spanish Grand Prix,Spanish Grand Prix,10,10,26,Alpine,6,8,-2,100.0
2025,1,Spanish Grand Prix,Spanish Grand Prix,6,6,26,Racing Bulls,7,7,0,100.0
2025,1,Spanish Grand Prix,Spanish Grand Prix,14,14,36,Aston Martin,8,9,-1,100.0
2025,1,Spanish Grand Prix,Spanish Grand Prix,23,23,36,Williams,15,19,-4,100.0
2025,1,Spanish Grand Prix,Spanish Grand Prix,5,5,29,Kick Sauber,9,12,-3,100.0
2025,1,Spanish Grand Prix,Spanish Grand Prix,30,30,24,Racing Bulls,11,11,0,100.0
2025,1,Spanish Grand Prix,Spanish Grand Prix,87,87,30,Haas F1 Team,14,17,-3,100.0
2025,1,Spanish Grand Prix,Spanish Grand Prix,27,27,35,Kick Sauber,2,5,-3,100.0
2025,1,Spanish Grand Prix,Spanish Grand Prix,31,31,24,Haas F1 Team,13,16,-3,100.0
2025,1,Spanish Grand Prix,Spanish Grand Prix,55,55,28,Williams,10,14,-4,100.0
2025,1,Spanish Grand Prix,Spanish Grand Prix,43,43,33,Alpine,13,15,-2,100.0
2025,1,Spanish Grand Prix,Spanish Grand Prix,22,22,36,Red Bull Racing,15,13,2,100.0
2025,1,Canadian Grand Prix,Canadian Grand Prix,63,63,31,Mercedes,2,1,1,100.0
2025,1,Canadian Grand Prix,Canadian Grand Prix,1,1,27,Red Bull Racing,4,2,2,100.0
2025,1,Canadian Grand Prix,Canadian Grand Prix,81,81,28,McLaren,4,4,0,100.0
2025,1,Canadian Grand Prix,Canadian Grand Prix,12,12,27,Mercedes,4,3,1,100.0
2025,1,Canadian Grand Prix,Canadian Grand Prix,44,44,35,Ferrari,7,6,1,100.0
2025,1,Canadian Grand Prix,Canadian Grand Prix,14,14,35,Aston Martin,6,7,-1,100.0
2025,1,Canadian Grand Prix,Canadian Grand Prix,4,4,27,McLaren,18,18,0,100.0
2025,1,Canadian Grand Prix,Canadian Grand Prix,16,16,35,Ferrari,6,5,1,100.0
2025,1,Canadian Grand Prix,Canadian Grand Prix,23,23,31,Williams,16,20,-4,100.0
2025,1,Canadian Grand Prix,Canadian Grand Prix,43,43,25,Alpine,11,13,-2,100.0
2025,1,Canadian Grand Prix,Canadian Grand Prix,27,27,24,Kick Sauber,5,8,-3,100.0
2025,1,Canadian Grand Prix,Canadian Grand Prix,6,6,26,Racing Bulls,16,16,0,100.0
2025,1,Canadian Grand Prix,Canadian Grand Prix,87,87,32,Haas F1 Team,8,11,-3,100.0
2025,1,Canadian Grand Prix,Canadian Grand Prix,31,31,27,Haas F1 Team,6,9,-3,100.0
2025,1,Canadian Grand Prix,Canadian Grand Prix,5,5,33,Kick Sauber,11,14,-3,100.0
2025,1,Canadian Grand Prix,Canadian Grand Prix,55,55,28,Williams,6,10,-4,100.0
2025,1,Canadian Grand Prix,Canadian Grand Prix,18,18,25,Aston Martin,16,17,-1,100.0
2025,1,Canadian Grand Prix,Canadian Grand Prix,22,22,27,Red Bull Racing,14,12,2,100.0
2025,1,Canadian Grand Prix,Canadian Grand Prix,30,30,25,Racing Bulls,19,19,0,100.0
2025,1,Canadian Grand Prix,Canadian Grand Prix,10,10,25,Alpine,13,15,-2,100.0
2025,1,Austrian Grand Prix,Spielberg,4,4,27,McLaren,1,1,0,100.0
2025,1,Austrian Grand Prix,Spielberg,16,16,29,Ferrari,4,3,1,100.0
2025,1,Austrian Grand Prix,Spielberg,81,81,30,McLaren,2,2,0,100.0
2025,1,Austrian Grand Prix,Spielberg,44,44,33,Ferrari,5,4,1,100.0
2025,1,Austrian Grand Prix,Spielberg,63,63,26,Mercedes,6,5,1,100.0
2025,1,Austrian Grand Prix,Spielberg,30,30,26,Racing Bulls,6,6,0,100.0
2025,1,Austrian Grand Prix,Spielberg,1,1,33,Red Bull Racing,20,18,2,100.0
2025,1,Austrian Grand Prix,Spielberg,5,5,29,Kick Sauber,5,8,-3,100.0
2025,1,Austrian Grand Prix,Spielberg,12,12,36,Mercedes,20,19,1,100.0
2025,1,Austrian Grand Prix,Spielberg,10,10,35,Alpine,11,13,-2,100.0
2025,1,Austrian Grand Prix,Spielberg,14,14,26,Aston Martin,6,7,-1,100.0
2025,1,Austrian Grand Prix,Spielberg,23,23,36,Williams,13,17,-4,100.0
2025,1,Austrian Grand Prix,Spielberg,6,6,25,Racing Bulls,12,12,0,100.0
2025,1,Austrian Grand Prix,Spielberg,43,43,31,Alpine,13,15,-2,100.0
2025,1,Austrian Grand Prix,Spielberg,87,87,28,Haas F1 Team,8,11,-3,100.0
2025,1,Austrian Grand Prix,Spielberg,18,18,24,Aston Martin,13,14,-1,100.0
2025,1,Austrian Grand Prix,Spielberg,31,31,26,Haas F1 Team,7,10,-3,100.0
2025,1,Austrian Grand Prix,Spielberg,22,22,33,Red Bull Racing,18,16,2,100.0
2025,1,Austrian Grand Prix,Spielberg,55,55,31,Williams,16,20,-4,100.0
2025,1,Austrian Grand Prix,Spielberg,27,27,27,Kick Sauber,6,9,-3,100.0
2025,1,British Grand Prix,Silverstone,1,1,30,Red Bull Racing,7,5,2,100.0
2025,1,British Grand Prix,Silverstone,81,81,33,McLaren,2,2,0,100.0
2025,1,British Grand Prix,Silverstone,4,4,35,McLaren,1,1,0,100.0
2025,1,British Grand Prix,Silverstone,63,63,25,Mercedes,11,10,1,100.0
2025,1,British Grand Prix,Silverstone,44,44,30,Ferrari,5,4,1,100.0
2025,1,British Grand Prix,Silverstone,16,16,28,Ferrari,15,14,1,100.0
2025,1,British Grand Prix,Silverstone,14,14,28,Aston Martin,8,9,-1,100.0
2025,1,British Grand Prix,Silverstone,10,10,29,Alpine,4,6,-2,100.0
2025,1,British Grand Prix,Silverstone,55,55,36,Williams,8,12,-4,100.0
2025,1,British Grand Prix,Silverstone,12,12,32,Mercedes,17,16,1,100.0
2025,1,British Grand Prix,Silverstone,22,22,29,Red Bull Racing,17,15,2,100.0
2025,1,British Grand Prix,Silverstone,6,6,35,Racing Bulls,17,17,0,100.0
2025,1,British Grand Prix,Silverstone,23,23,36,Williams,4,8,-4,100.0
2025,1,British Grand Prix,Silverstone,31,31,31,Haas F1 Team,10,13,-3,100.0
2025,1,British Grand Prix,Silverstone,30,30,30,Racing Bulls,19,19,0,100.0
2025,1,British Grand Prix,Silverstone,5,5,32,Kick Sauber,15,18,-3,100.0
2025,1,British Grand Prix,Silverstone,18,18,27,Aston Martin,6,7,-1,100.0
2025,1,British Grand Prix,Silverstone,87,87,25,Haas F1 Team,8,11,-3,100.0
2025,1,British Grand Prix,Silverstone,27,27,30,Kick Sauber,1,3,-2,100.0
2025,1,British Grand Prix,Silverstone,43,43,29,Alpine,18,20,-2,100.0
2025,1,Belgian Grand Prix,Belgian Grand Prix,4,4,24,McLaren,2,2,0,100.0
2025,1,Belgian Grand Prix,Belgian Grand Prix,81,81,34,McLaren,1,1,0,100.0
2025,1,Belgian Grand Prix,Belgian Grand Prix,16,16,32,Ferrari,4,3,1,100.0
2025,1,Belgian Grand Prix,Belgian Grand Prix,1,1,32,Red Bull Racing,6,4,2,100.0
2025,1,Belgian Grand Prix,Belgian Grand Prix,23,23,35,Williams,2,6,-4,100.0
2025,1,Belgian Grand Prix,Belgian Grand Prix,63,63,25,Mercedes,6,5,1,100.0
2025,1,Belgian Grand Prix,Belgian Grand Prix,22,22,26,Red Bull Racing,15,13,2,100.0
2025,1,Belgian Grand Prix,Belgian Grand Prix,6,6,28,Racing Bulls,20,20,0,100.0
2025,1,Belgian Grand Prix,Belgian Grand Prix,30,30,28,Racing Bulls,8,8,0,100.0
2025,1,Belgian Grand Prix,Belgian Grand Prix,5,5,24,Kick Sauber,6,9,-3,100.0
2025,1,Belgian Grand Prix,Belgian Grand Prix,31,31,31,Haas F1 Team,12,15,-3,100.0
2025,1,Belgian Grand Prix,Belgian Grand Prix,87,87,35,Haas F1 Team,8,11,-3,100.0
2025,1,Belgian Grand Prix,Belgian Grand Prix,10,10,31,Alpine,8,10,-2,100.0
2025,1,Belgian Grand Prix,Belgian Grand Prix,27,27,27,Kick Sauber,9,12,-3,100.0
2025,1,Belgian Grand Prix,Belgian Grand Prix,43,43,36,Alpine,17,19,-2,100.0
2025,1,Belgian Grand Prix,Belgian Grand Prix,18,18,30,Aston Martin,13,14,-1,100.0
2025,1,Belgian Grand Prix,Belgian Grand Prix,55,55,34,Williams,14,18,-4,100.0
2025,1,Belgian Grand Prix,Belgian Grand Prix,44,44,33,Ferrari,8,7,1,100.0
2025,1,Belgian Grand Prix,Belgian Grand Prix,12,12,26,Mercedes,17,16,1,100.0
2025,1,Belgian Grand Prix,Belgian Grand Prix,14,14,29,Aston Martin,16,17,-1,100.0
2025,1,Hungarian Grand Prix,Hungarian Grand Prix,16,16,33,Ferrari,5,4,1,100.0
2025,1,Hungarian Grand Prix,Hungarian Grand Prix,81,81,36,McLaren,2,2,0,100.0
2025,1,Hungarian Grand Prix,Hungarian Grand Prix,4,4,33,McLaren,1,1,0,100.0
2025,1,Hungarian Grand Prix,Hungarian Grand Prix,63,63,35,Mercedes,4,3,1,100.0
2025,1,Hungarian Grand Prix,Hungarian Grand Prix,14,14,32,Aston Martin,4,5,-1,100.0
2025,1,Hungarian Grand Prix,Hungarian Grand Prix,18,18,24,Aston Martin,6,7,-1,100.0
2025,1,Hungarian Grand Prix,Hungarian Grand Prix,5,5,28,Kick Sauber,3,6,-3,100.0
2025,1,Hungarian Grand Prix,Hungarian Grand Prix,1,1,27,Red Bull Racing,11,9,2,100.0
2025,1,Hungarian Grand Prix,Hungarian Grand Prix,30,30,31,Racing Bulls,8,8,0,100.0
2025,1,Hungarian Grand Prix,Hungarian Grand Prix,6,6,34,Racing Bulls,11,11,0,100.0
2025,1,Hungarian Grand Prix,Hungarian Grand Prix,87,87,35,Haas F1 Team,17,20,-3,100.0
2025,1,Hungarian Grand Prix,Hungarian Grand Prix,44,44,24,Ferrari,13,12,1,100.0
2025,1,Hungarian Grand Prix,Hungarian Grand Prix,55,55,32,Williams,10,14,-4,100.0
2025,1,Hungarian Grand Prix,Hungarian Grand Prix,43,43,29,Alpine,16,18,-2,100.0
2025,1,Hungarian Grand Prix,Hungarian Grand Prix,12,12,27,Mercedes,11,10,1,100.0
2025,1,Hungarian Grand Prix,Hungarian Grand Prix,10,10,35,Alpine,17,19,-2,100.0
2025,1,Hungarian Grand Prix,Hungarian Grand Prix,31,31,32,Haas F1 Team,13,16,-3,100.0
2025,1,Hungarian Grand Prix,Hungarian Grand Prix,27,27,34,Kick Sauber,10,13,-3,100.0
2025,1,Hungarian Grand Prix,Hungarian Grand Prix,23,23,28,Williams,11,15,-4,100.0
2025,1,Hungarian Grand Prix,Hungarian Grand Prix,22,22,28,Red Bull Racing,19,17,2,100.0
2025,1,Dutch Grand Prix,Dutch Grand Prix,81,81,35,McLaren,1,1,0,100.0
2025,1,Dutch Grand Prix,Dutch Grand Prix,4,4,28,McLaren,18,18,0,100.0
2025,1,Dutch Grand Prix,Dutch Grand Prix,1,1,24,Red Bull Racing,4,2,2,100.0
2025,1,Dutch Grand Prix,Dutch Grand Prix,6,6,24,Racing Bulls,3,3,0,100.0
2025,1,Dutch Grand Prix,Dutch Grand Prix,63,63,31,Mercedes,5,4,1,100.0
2025,1,Dutch Grand Prix,Dutch Grand Prix,16,16,35,Ferrari,20,19,1,100.0
2025,1,Dutch Grand Prix,Dutch Grand Prix,44,44,31,Ferrari,21,20,1,100.0
2025,1,Dutch Grand Prix,Dutch Grand Prix,30,30,35,Racing Bulls,12,12,0,100.0
2025,1,Dutch Grand Prix,Dutch Grand Prix,55,55,29,Williams,9,13,-4,100.0
2025,1,Dutch Grand Prix,Dutch Grand Prix,14,14,35,Aston Martin,7,8,-1,100.0
2025,1,Dutch Grand Prix,Dutch Grand Prix,12,12,34,Mercedes,17,16,1,100.0
2025,1,Dutch Grand Prix,Dutch Grand Prix,22,22,36,Red Bull Racing,11,9,2,100.0
2025,1,Dutch Grand Prix,Dutch Grand Prix,5,5,27,Kick Sauber,12,15,-3,100.0
2025,1,Dutch Grand Prix,Dutch Grand Prix,10,10,25,Alpine,15,17,-2,100.0
2025,1,Dutch Grand Prix,Dutch Grand Prix,23,23,25,Williams,1,5,-4,100.0
2025,1,Dutch Grand Prix,Dutch Grand Prix,43,43,32,Alpine,9,11,-2,100.0
2025,1,Dutch Grand Prix,Dutch Grand Prix,27,27,28,Kick Sauber,11,14,-3,100.0
2025,1,Dutch Grand Prix,Dutch Grand Prix,31,31,27,Haas F1 Team,7,10,-3,100.0
2025,1,Dutch Grand Prix,Dutch Grand Prix,18,18,33,Aston Martin,6,7,-1,100.0
2025,1,Dutch Grand Prix,Dutch Grand Prix,87,87,36,Haas F1 Team,3,6,-3,100.0
2025,1,Italian Grand Prix,Italian Grand Prix,1,1,24,Red Bull Racing,3,1,2,100.0
2025,1,Italian Grand Prix,Italian Grand Prix,4,4,30,McLaren,2,2,0,100.0
2025,1,Italian Grand Prix,Italian Grand Prix,81,81,26,McLaren,3,3,0,100.0
2025,1,Italian Grand Prix,Italian Grand Prix,16,16,29,Ferrari,5,4,1,100.0
2025,1,Italian Grand Prix,Italian Grand Prix,63,63,28,Mercedes,6,5,1,100.0
2025,1,Italian Grand Prix,Italian Grand Prix,12,12,28,Mercedes,10,9,1,100.0
2025,1,Italian Grand Prix,Italian Grand Prix,5,5,34,Kick Sauber,5,8,-3,100.0
2025,1,Italian Grand Prix,Italian Grand Prix,14,14,28,Aston Martin,18,19,-1,100.0
2025,1,Italian Grand Prix,Italian Grand Prix,22,22,24,Red Bull Racing,15,13,2,100.0
2025,1,Italian Grand Prix,Italian Grand Prix,44,44,24,Ferrari,7,6,1,100.0
2025,1,Italian Grand Prix,Italian Grand Prix,87,87,26,Haas F1 Team,9,12,-3,100.0
2025,1,Italian Grand Prix,Italian Grand Prix,27,27,35,Kick Sauber,17,20,-3,100.0
2025,1,Italian Grand Prix,Italian Grand Prix,55,55,33,Williams,7,11,-4,100.0
2025,1,Italian Grand Prix,Italian Grand Prix,23,23,27,Williams,3,7,-4,100.0
2025,1,Italian Grand Prix,Italian Grand Prix,31,31,28,Haas F1 Team,12,15,-3,100.0
2025,1,Italian Grand Prix,Italian Grand Prix,18,18,25,Aston Martin,17,18,-1,100.0
2025,1,Italian Grand Prix,Italian Grand Prix,43,43,31,Alpine,15,17,-2,100.0
2025,1,Italian Grand Prix,Italian Grand Prix,30,30,34,Racing Bulls,14,14,0,100.0
2025,1,Italian Grand Prix,Italian Grand Prix,6,6,34,Racing Bulls,10,10,0,100.0
2025,1,Italian Grand Prix,Italian Grand Prix,10,10,25,Alpine,14,16,-2,100.0
2025,1,Azerbaijan Grand Prix,Baku,1,1,32,Red Bull Racing,3,1,2,100.0
2025,1,Azerbaijan Grand Prix,Baku,55,55,25,Williams,1,3,-2,100.0
2025,1,Azerbaijan Grand Prix,Baku,30,30,36,Racing Bulls,5,5,0,100.0
2025,1,Azerbaijan Grand Prix,Baku,12,12,32,Mercedes,5,4,1,100.0
2025,1,Azerbaijan Grand Prix,Baku,63,63,30,Mercedes,3,2,1,100.0
2025,1,Azerbaijan Grand Prix,Baku,22,22,31,Red Bull Racing,8,6,2,100.0
2025,1,Azerbaijan Grand Prix,Baku,4,4,34,McLaren,7,7,0,100.0
2025,1,Azerbaijan Grand Prix,Baku,6,6,25,Racing Bulls,10,10,0,100.0
2025,1,Azerbaijan Grand Prix,Baku,81,81,30,McLaren,20,20,0,100.0
2025,1,Azerbaijan Grand Prix,Baku,16,16,35,Ferrari,10,9,1,100.0
2025,1,Azerbaijan Grand Prix,Baku,14,14,29,Aston Martin,14,15,-1,100.0
2025,1,Azerbaijan Grand Prix,Baku,44,44,27,Ferrari,9,8,1,100.0
2025,1,Azerbaijan Grand Prix,Baku,5,5,30,Kick Sauber,8,11,-3,100.0
2025,1,Azerbaijan Grand Prix,Baku,18,18,36,Aston Martin,16,17,-1,100.0
2025,1,Azerbaijan Grand Prix,Baku,87,87,27,Haas F1 Team,9,12,-3,100.0
2025,1,Azerbaijan Grand Prix,Baku,43,43,25,Alpine,17,19,-2,100.0
2025,1,Azerbaijan Grand Prix,Baku,27,27,33,Kick Sauber,13,16,-3,100.0
2025,1,Azerbaijan Grand Prix,Baku,10,10,35,Alpine,16,18,-2,100.0
2025,1,Azerbaijan Grand Prix,Baku,23,23,30,Williams,9,13,-4,100.0
2025,1,Azerbaijan Grand Prix,Baku,31,31,31,Haas F1 Team,11,14,-3,100.0
2025,1,Singapore Grand Prix,Marina Bay,63,63,25,Mercedes,2,1,1,100.0
2025,1,Singapore Grand Prix,Marina Bay,1,1,28,Red Bull Racing,4,2,2,100.0
2025,1,Singapore Grand Prix,Marina Bay,81,81,24,McLaren,4,4,0,100.0
2025,1,Singapore Grand Prix,Marina Bay,12,12,30,Mercedes,6,5,1,100.0
2025,1,Singapore Grand Prix,Marina Bay,4,4,31,McLaren,3,3,0,100.0
2025,1,Singapore Grand Prix,Marina Bay,44,44,36,Ferrari,8,7,1,100.0
2025,1,Singapore Grand Prix,Marina Bay,16,16,29,Ferrari,7,6,1,100.0
2025,1,Singapore Grand Prix,Marina Bay,6,6,28,Racing Bulls,11,11,0,100.0
2025,1,Singapore Grand Prix,Marina Bay,87,87,29,Haas F1 Team,6,9,-3,100.0
2025,1,Singapore Grand Prix,Marina Bay,14,14,25,Aston Martin,7,8,-1,100.0
2025,1,Singapore Grand Prix,Marina Bay,27,27,24,Kick Sauber,17,20,-3,100.0
2025,1,Singapore Grand Prix,Marina Bay,30,30,30,Racing Bulls,15,15,0,100.0
2025,1,Singapore Grand Prix,Marina Bay,22,22,30,Red Bull Racing,14,12,2,100.0
2025,1,Singapore Grand Prix,Marina Bay,5,5,33,Kick Sauber,14,17,-3,100.0
2025,1,Singapore Grand Prix,Marina Bay,18,18,34,Aston Martin,12,13,-1,100.0
2025,1,Singapore Grand Prix,Marina Bay,43,43,33,Alpine,14,16,-2,100.0
2025,1,Singapore Grand Prix,Marina Bay,31,31,25,Haas F1 Team,15,18,-3,100.0
2025,1,Singapore Grand Prix,Marina Bay,55,55,25,Williams,6,10,-4,100.0
2025,1,Singapore Grand Prix,Marina Bay,10,10,24,Alpine,17,19,-2,100.0
2025,1,Singapore Grand Prix,Marina Bay,23,23,33,Williams,10,14,-4,100.0
2025,1,United States Grand Prix,United States Grand Prix,1,1,31,Red Bull Racing,3,1,2,100.0
2025,1,United States Grand Prix,United States Grand Prix,4,4,31,McLaren,2,2,0,100.0
2025,1,United States Grand Prix,United States Grand Prix,16,16,24,Ferrari,4,3,1,100.0
2025,1,United States Grand Prix,United States Grand Prix,63,63,35,Mercedes,7,6,1,100.0
2025,1,United States Grand Prix,United States Grand Prix,44,44,34,Ferrari,5,4,1,100.0
2025,1,United States Grand Prix,United States Grand Prix,81,81,31,McLaren,5,5,0,100.0
2025,1,United States Grand Prix,United States Grand Prix,12,12,32,Mercedes,14,13,1,100.0
2025,1,United States Grand Prix,United States Grand Prix,87,87,27,Haas F1 Team,6,9,-3,100.0
2025,1,United States Grand Prix,United States Grand Prix,55,55,24,Williams,16,20,-4,100.0
2025,1,United States Grand Prix,United States Grand Prix,14,14,24,Aston Martin,9,10,-1,100.0
2025,1,United States Grand Prix,United States Grand Prix,27,27,26,Kick Sauber,5,8,-3,100.0
2025,1,United States Grand Prix,United States Grand Prix,30,30,28,Racing Bulls,11,11,0,100.0
2025,1,United States Grand Prix,United States Grand Prix,22,22,28,Red Bull Racing,9,7,2,100.0
2025,1,United States Grand Prix,United States Grand Prix,10,10,32,Alpine,17,19,-2,100.0
2025,1,United States Grand Prix,United States Grand Prix,43,43,33,Alpine,15,17,-2,100.0
2025,1,United States Grand Prix,United States Grand Prix,5,5,35,Kick Sauber,15,18,-3,100.0
2025,1,United States Grand Prix,United States Grand Prix,31,31,25,Haas F1 Team,12,15,-3,100.0
2025,1,United States Grand Prix,United States Grand Prix,23,23,25,Williams,10,14,-4,100.0
2025,1,United States Grand Prix,United States Grand Prix,18,18,29,Aston Martin,11,12,-1,100.0
2025,1,United States Grand Prix,United States Grand Prix,6,6,32,Racing Bulls,16,16,0,100.0
2025,1,Mexico City Grand Prix,Hermanos Rodriguez,4,4,24,McLaren,1,1,0,100.0
2025,1,Mexico City Grand Prix,Hermanos Rodriguez,16,16,32,Ferrari,3,2,1,100.0
2025,1,Mexico City Grand Prix,Hermanos Rodriguez,44,44,32,Ferrari,9,8,1,100.0
2025,1,Mexico City Grand Prix,Hermanos Rodriguez,63,63,36,Mercedes,8,7,1,100.0
2025,1,Mexico City Grand Prix,Hermanos Rodriguez,1,1,32,Red Bull Racing,5,3,2,100.0
2025,1,Mexico City Grand Prix,Hermanos Rodriguez,12,12,28,Mercedes,7,6,1,100.0
2025,1,Mexico City Grand Prix,Hermanos Rodriguez,81,81,36,McLaren,5,5,0,100.0
2025,1,Mexico City Grand Prix,Hermanos Rodriguez,6,6,32,Racing Bulls,13,13,0,100.0
2025,1,Mexico City Grand Prix,Hermanos Rodriguez,87,87,34,Haas F1 Team,1,4,-3,100.0
2025,1,Mexico City Grand Prix,Hermanos Rodriguez,22,22,27,Red Bull Racing,13,11,2,100.0
2025,1,Mexico City Grand Prix,Hermanos Rodriguez,31,31,25,Haas F1 Team,6,9,-3,100.0
2025,1,Mexico City Grand Prix,Hermanos Rodriguez,55,55,36,Williams,13,17,-4,100.0
2025,1,Mexico City Grand Prix,Hermanos Rodriguez,27,27,29,Kick Sauber,16,19,-3,100.0
2025,1,Mexico City Grand Prix,Hermanos Rodriguez,14,14,27,Aston Martin,17,18,-1,100.0
2025,1,Mexico City Grand Prix,Hermanos Rodriguez,30,30,29,Racing Bulls,20,20,0,100.0
2025,1,Mexico City Grand Prix,Hermanos Rodriguez,5,5,26,Kick Sauber,7,10,-3,100.0
2025,1,Mexico City Grand Prix,Hermanos Rodriguez,23,23,29,Williams,8,12,-4,100.0
2025,1,Mexico City Grand Prix,Hermanos Rodriguez,10,10,25,Alpine,13,15,-2,100.0
2025,1,Mexico City Grand Prix,Hermanos Rodriguez,18,18,25,Aston Martin,13,14,-1,100.0
2025,1,Mexico City Grand Prix,Hermanos Rodriguez,43,43,36,Alpine,14,16,-2,100.0
2025,1,São Paulo Grand Prix,São Paulo Grand Prix,4,4,32,McLaren,1,1,0,100.0
2025,1,São Paulo Grand Prix,São Paulo Grand Prix,12,12,30,Mercedes,3,2,1,100.0
2025,1,São Paulo Grand Prix,São Paulo Grand Prix,16,16,26,Ferrari,20,19,1,100.0
2025,1,São Paulo Grand Prix,São Paulo Grand Prix,81,81,36,McLaren,5,5,0,100.0
2025,1,São Paulo Grand Prix,São Paulo Grand Prix,6,6,34,Racing Bulls,8,8,0,100.0
2025,1,São Paulo Grand Prix,São Paulo Grand Prix,63,63,24,Mercedes,5,4,1,100.0
2025,1,São Paulo Grand Prix,São Paulo Grand Prix,30,30,31,Racing Bulls,7,7,0,100.0
2025,1,São Paulo Grand Prix,São Paulo Grand Prix,87,87,29,Haas F1 Team,3,6,-3,100.0
2025,1,São Paulo Grand Prix,São Paulo Grand Prix,10,10,30,Alpine,8,10,-2,100.0
2025,1,São Paulo Grand Prix,São Paulo Grand Prix,27,27,32,Kick Sauber,6,9,-3,100.0
2025,1,São Paulo Grand Prix,São Paulo Grand Prix,14,14,28,Aston Martin,13,14,-1,100.0
2025,1,São Paulo Grand Prix,São Paulo Grand Prix,23,23,24,Williams,7,11,-4,100.0
2025,1,São Paulo Grand Prix,São Paulo Grand Prix,44,44,35,Ferrari,19,18,1,100.0
2025,1,São Paulo Grand Prix,São Paulo Grand Prix,18,18,33,Aston Martin,15,16,-1,100.0
2025,1,São Paulo Grand Prix,São Paulo Grand Prix,55,55,30,Williams,9,13,-4,100.0
2025,1,São Paulo Grand Prix,São Paulo Grand Prix,43,43,28,Alpine,13,15,-2,100.0
2025,1,São Paulo Grand Prix,São Paulo Grand Prix,22,22,26,Red Bull Racing,19,17,2,100.0
2025,1,São Paulo Grand Prix,São Paulo Grand Prix,5,5,35,Kick Sauber,17,20,-3,100.0
2025,1,São Paulo Grand Prix,São Paulo Grand Prix,1,1,36,Red Bull Racing,5,3,2,100.0
2025,1,São Paulo Grand Prix,São Paulo Grand Prix,31,31,32,Haas F1 Team,9,12,-3,100.0
2025,1,Las Vegas Grand Prix,Las Vegas Grand Prix,4,4,24,McLaren,2,2,0,100.0
2025,1,Las Vegas Grand Prix,Las Vegas Grand Prix,1,1,24,Red Bull Racing,3,1,2,100.0
2025,1,Las Vegas Grand Prix,Las Vegas Grand Prix,55,55,24,Williams,3,7,-4,100.0
2025,1,Las Vegas Grand Prix,Las Vegas Grand Prix,63,63,26,Mercedes,4,3,1,100.0
2025,1,Las Vegas Grand Prix,Las Vegas Grand Prix,81,81,35,McLaren,4,4,0,100.0
2025,1,Las Vegas Grand Prix,Las Vegas Grand Prix,30,30,29,Racing Bulls,16,16,0,100.0
2025,1,Las Vegas Grand Prix,Las Vegas Grand Prix,14,14,33,Aston Martin,12,13,-1,100.0
2025,1,Las Vegas Grand Prix,Las Vegas Grand Prix,6,6,34,Racing Bulls,8,8,0,100.0
2025,1,Las Vegas Grand Prix,Las Vegas Grand Prix,16,16,26,Ferrari,7,6,1,100.0
2025,1,Las Vegas Grand Prix,Las Vegas Grand Prix,10,10,31,Alpine,13,15,-2,100.0
2025,1,Las Vegas Grand Prix,Las Vegas Grand Prix,27,27,33,Kick Sauber,6,9,-3,100.0
2025,1,Las Vegas Grand Prix,Las Vegas Grand Prix,18,18,25,Aston Martin,19,20,-1,100.0
2025,1,Las Vegas Grand Prix,Las Vegas Grand Prix,31,31,32,Haas F1 Team,8,11,-3,100.0
2025,1,Las Vegas Grand Prix,Las Vegas Grand Prix,87,87,26,Haas F1 Team,9,12,-3,100.0
2025,1,Las Vegas Grand Prix,Las Vegas Grand Prix,43,43,28,Alpine,15,17,-2,100.0
2025,1,Las Vegas Grand Prix,Las Vegas Grand Prix,23,23,33,Williams,14,18,-4,100.0
2025,1,Las Vegas Grand Prix,Las Vegas Grand Prix,12,12,31,Mercedes,6,5,1,100.0
2025,1,Las Vegas Grand Prix,Las Vegas Grand Prix,5,5,25,Kick Sauber,16,19,-3,100.0
2025,1,Las Vegas Grand Prix,Las Vegas Grand Prix,44,44,29,Ferrari,11,10,1,100.0
2025,1,Las Vegas Grand Prix,Las Vegas Grand Prix,22,22,35,Red Bull Racing,16,14,2,100.0
2025,1,Qatar Grand Prix,Qatar Grand Prix,81,81,28,McLaren,2,2,0,100.0
2025,1,Qatar Grand Prix,Qatar Grand Prix,4,4,36,McLaren,4,4,0,100.0
2025,1,Qatar Grand Prix,Qatar Grand Prix,1,1,33,Red Bull Racing,3,1,2,100.0
2025,1,Qatar Grand Prix,Qatar Grand Prix,63,63,32,Mercedes,7,6,1,100.0
2025,1,Qatar Grand Prix,Qatar Grand Prix,12,12,35,Mercedes,6,5,1,100.0
2025,1,Qatar Grand Prix,Qatar Grand Prix,6,6,28,Racing Bulls,18,18,0,100.0
2025,1,Qatar Grand Prix,Qatar Grand Prix,55,55,25,Williams,1,3,-2,100.0
2025,1,Qatar Grand Prix,Qatar Grand Prix,14,14,28,Aston Martin,6,7,-1,100.0
2025,1,Qatar Grand Prix,Qatar Grand Prix,10,10,35,Alpine,14,16,-2,100.0
2025,1,Qatar Grand Prix,Qatar Grand Prix,16,16,27,Ferrari,9,8,1,100.0
2025,1,Qatar Grand Prix,Qatar Grand Prix,27,27,34,Kick Sauber,17,20,-3,100.0
