resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,circuitId,date,driverRef,dob,nationality,name,alt,country,points_constructor,status,url,quali_position,q1,q2,q3,pit_stops_count,pit_stops_duration_ms,avg_lap_time_ms,std_lap_time_ms,weather_temp_c,weather_precip_mm,weather_rain_mm,weather_cloud_pct,driver_age,avg_stint_length
19566,814,690,87,40,20,11,11,11,0.0,16,,,,,,,12,1953,20,1953-08-02,nuckey,1929-06-26,British,Cooper,578,Germany,,+2 Laps,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,15.8,0.0,0.0,100.0,24.10130047912389,16.0
19567,814,692,144,24,28,12,12,12,0.0,16,,,,,,,12,1953,20,1953-08-02,helfrich,1913-05-13,German,Veritas,578,Germany,,+2 Laps,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,15.8,0.0,0.0,100.0,40.2217659137577,16.0
19568,814,664,125,16,16,13,13,13,0.0,16,,,,,,,12,1953,20,1953-08-02,mcalpine,1920-09-21,British,Connaught,578,Germany,,+2 Laps,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,15.8,0.0,0.0,100.0,32.86242299794661,16.0
19569,814,710,145,36,26,14,14,14,0.0,16,,,,,,,12,1953,20,1953-08-02,krause,1907-03-30,East German,BMW,578,Germany,,+2 Laps,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,15.8,0.0,0.0,100.0,46.34360027378508,16.0
19570,814,709,145,37,32,15,15,15,0.0,15,,,,,,,13,1953,20,1953-08-02,klodwig,1903-05-23,East German,BMW,578,Germany,,+3 Laps,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,15.8,0.0,0.0,100.0,50.195756331279945,15.0
19571,814,455,144,22,29,16,16,16,0.0,14,,,,,,,14,1953,20,1953-08-02,seidel,1926-07-04,German,Veritas,578,Germany,,+4 Laps,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,15.8,0.0,0.0,100.0,27.080082135523615,14.0
19572,814,633,6,4,6,,R,17,0.0,15,,,,,,,5,1953,20,1953-08-02,villoresi,1909-05-16,Italian,Ferrari,578,Germany,,Engine,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,15.8,0.0,0.0,100.0,44.2135523613963,15.0
19573,814,689,87,38,17,,R,18,0.0,15,,,,,,,5,1953,20,1953-08-02,alan_brown,1919-11-20,British,Cooper,578,Germany,,Engine,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,15.8,0.0,0.0,100.0,33.700205338809035,15.0
19574,814,670,105,8,8,,R,19,0.0,13,,,,,,,22,1953,20,1953-08-02,marimon,1923-12-19,Argentine,Maserati,578,Germany,,Suspension,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,15.8,0.0,0.0,100.0,29.620807665982205,13.0
19575,814,431,146,35,24,,R,20,0.0,12,,,,,,,43,1953,20,1953-08-02,barth,1917-01-26,German,EMW,578,Germany,,Exhaust,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,15.8,0.0,0.0,100.0,36.51471594798083,12.0
19576,814,660,125,12,25,,R,21,0.0,12,,,,,,,31,1953,20,1953-08-02,claes,1916-08-11,Belgian,Connaught,578,Germany,,Retired,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,15.8,0.0,0.0,100.0,36.97467488021903,12.0
19577,814,711,144,26,34,,R,22,0.0,10,,,,,,,31,1953,20,1953-08-02,karch,1917-03-06,German,Veritas,578,Germany,,Retired,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,15.8,0.0,0.0,100.0,36.407939767282684,10.0
19578,814,712,144,23,18,,R,23,0.0,8,,,,,,,31,1953,20,1953-08-02,heeks,1922-02-13,German,Veritas,578,Germany,,Retired,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,15.8,0.0,0.0,100.0,31.46611909650924,8.0
19579,814,554,128,9,9,,R,24,0.0,7,,,,,,,6,1953,20,1953-08-02,behra,1921-02-16,French,Gordini,578,Germany,,Gearbox,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,15.8,0.0,0.0,100.0,32.45722108145106,7.0
19580,814,501,128,11,10,,R,25,0.0,6,,,,,,,5,1953,20,1953-08-02,schell,1921-06-29,American,Gordini,578,Germany,,Engine,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,15.8,0.0,0.0,100.0,32.09308692676249,6.0
19581,814,669,125,14,15,,R,26,0.0,6,,,,,,,22,1953,20,1953-08-02,bira,1914-07-15,Thai,Connaught,578,Germany,,Suspension,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,15.8,0.0,0.0,100.0,39.04996577686516,6.0
19582,814,713,147,28,21,,R,27,0.0,3,,,,,,,31,1953,20,1953-08-02,fitzau,1923-02-10,East German,AFM,578,Germany,,Retired,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,15.8,0.0,0.0,100.0,30.47501711156742,3.0
19583,814,714,6,34,27,,R,28,0.0,3,,,,,,,31,1953,20,1953-08-02,adolff,1921-11-05,German,Ferrari,578,Germany,,Retired,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,15.8,0.0,0.0,100.0,31.73990417522245,3.0
19584,814,715,147,41,30,,R,29,0.0,2,,,,,,,31,1953,20,1953-08-02,bechem,1921-12-21,German,AFM,578,Germany,,Retired,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,15.8,0.0,0.0,100.0,31.613963039014372,2.0
19585,814,427,128,10,5,,R,30,0.0,1,,,,,,,24,1953,20,1953-08-02,trintignant,1917-10-30,French,Gordini,578,Germany,,Differential,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,15.8,0.0,0.0,100.0,35.75633127994524,1.0
19586,814,456,125,15,13,,R,31,0.0,1,,,,,,,5,1953,20,1953-08-02,salvadori,1922-05-12,British,Connaught,578,Germany,,Engine,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,15.8,0.0,0.0,100.0,31.225188227241617,1.0
19587,814,716,144,32,33,,R,32,0.0,1,,,,,,,31,1953,20,1953-08-02,bauer,1912-07-17,German,Veritas,578,Germany,,Retired,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,15.8,0.0,0.0,100.0,41.04312114989733,1.0
19588,814,717,147,21,23,,R,33,0.0,0,,,,,,,31,1953,20,1953-08-02,hans_stuck,1900-12-27,German,AFM,578,Germany,,Retired,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,15.8,0.0,0.0,100.0,52.596851471594796,0.0
19589,814,718,144,30,31,,R,34,0.0,0,,,,,,,48,1953,20,1953-08-02,loof,1907-07-04,German,Veritas,578,Germany,,Fuel pump,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,15.8,0.0,0.0,100.0,46.0807665982204,0.0
19590,815,647,6,46,2,1,1,1,9.0,65,3:01:34.40,10894400,,,,,1,1953,66,1953-08-23,ascari,1918-07-13,Italian,Ferrari,551,Switzerland,,Finished,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,17.1,0.0,0.0,19.0,35.1129363449692,65.0
19591,815,642,6,24,3,2,2,2,6.0,65,+1:12.93,10967330,,,,,1,1953,66,1953-08-23,farina,1906-10-30,Italian,Ferrari,551,Switzerland,,Finished,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,17.1,0.0,0.0,19.0,46.8145106091718,65.0
19592,815,578,6,26,7,3,3,3,4.0,65,+1:35.96,10990360,,,,,1,1953,66,1953-08-23,hawthorn,1929-04-10,British,Ferrari,551,Switzerland,,Finished,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,17.1,0.0,0.0,19.0,24.369609856262834,65.0
19593,815,579,105,32,1,4,4,4,1.5,64,,,,,,,11,1953,66,1953-08-23,fangio,1911-06-24,Argentine,Maserati,551,Switzerland,,+1 Lap,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,17.1,0.0,0.0,19.0,42.16563997262149,64.0
19594,815,691,105,34,11,5,5,5,2.0,62,,,,,,,13,1953,66,1953-08-23,lang,1909-04-06,German,Maserati,551,Switzerland,,+3 Laps,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,17.1,0.0,0.0,19.0,44.380561259411365,62.0
19595,815,633,6,28,6,6,6,6,0.0,62,,,,,,,13,1953,66,1953-08-23,villoresi,1909-05-16,Italian,Ferrari,551,Switzerland,,+3 Laps,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,17.1,0.0,0.0,19.0,44.271047227926076,62.0
19596,815,663,87,20,9,7,7,7,0.0,62,,,,,,,13,1953,66,1953-08-23,wharton,1916-03-21,British,Cooper,551,Switzerland,,+3 Laps,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,17.1,0.0,0.0,19.0,37.42368240930869,62.0
19597,815,720,6,40,19,8,8,8,0.0,51,,,,,,,111,1953,66,1953-08-23,terra,1918-10-06,Swiss,Ferrari,551,Switzerland,,+14 Laps,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,17.1,0.0,0.0,19.0,34.88021902806297,51.0
19598,815,719,133,18,18,9,9,9,0.0,49,,,,,,,116,1953,66,1953-08-23,scherrer,1908-02-28,Swiss,HWM,551,Switzerland,,+16 Laps,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,17.1,0.0,0.0,19.0,45.4839151266256,49.0
19599,815,622,105,4,20,,R,10,0.0,54,,,,,,,6,1953,66,1953-08-23,landi,1907-07-14,Brazilian,Maserati,551,Switzerland,,Gearbox,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,17.1,0.0,0.0,19.0,46.110882956878854,54.0
19600,815,640,105,42,8,,R,11,0.0,49,,,,,,,7,1953,66,1953-08-23,graffenried,1914-05-18,Swiss,Maserati,551,Switzerland,,Transmission,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,17.1,0.0,0.0,19.0,39.266255989048595,49.0
19601,815,670,105,36,5,,R,12,0.0,46,,,,,,,5,1953,66,1953-08-23,marimon,1923-12-19,Argentine,Maserati,551,Switzerland,,Engine,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,17.1,0.0,0.0,19.0,29.678302532511978,46.0
19602,815,427,128,8,4,,R,13,0.0,43,,,,,,,109,1953,66,1953-08-23,trintignant,1917-10-30,French,Gordini,551,Switzerland,,Axle,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,17.1,0.0,0.0,19.0,35.813826146475016,43.0
19603,815,554,128,6,12,,R,14,0.0,37,,,,,,,51,1953,66,1953-08-23,behra,1921-02-16,French,Gordini,551,Switzerland,,Oil pressure,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,17.1,0.0,0.0,19.0,32.51471594798083,37.0
19604,815,697,105,30,10,,R,15,0.0,29,,,,,,,5,1953,66,1953-08-23,bonetto,1903-06-09,Italian,Maserati,551,Switzerland,,Engine,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,17.1,0.0,0.0,19.0,50.20670773442848,29.0
19605,815,651,133,16,15,,R,16,0.0,29,,,,,,,5,1953,66,1953-08-23,macklin,1919-09-02,British,HWM,551,Switzerland,,Engine,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,17.1,0.0,0.0,19.0,33.973990417522245,29.0
19606,815,721,6,38,17,,R,17,0.0,17,,,,,,,5,1953,66,1953-08-23,hirt,1910-03-30,Swiss,Ferrari,551,Switzerland,,Engine,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,17.1,0.0,0.0,19.0,43.40041067761807,17.0
19607,815,632,133,14,16,,R,18,0.0,1,,,,,,,5,1953,66,1953-08-23,frere,1917-01-30,Belgian,HWM,551,Switzerland,,Engine,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,17.1,0.0,0.0,19.0,36.56125941136208,1.0
19608,815,680,6,2,13,,R,19,0.0,0,,,,,,,20,1953,66,1953-08-23,swaters,1926-10-30,American,Ferrari,551,Switzerland,,Spun off,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,17.1,0.0,0.0,19.0,26.8145106091718,0.0
19609,815,627,6,10,14,,R,20,0.0,0,,,,,,,20,1953,66,1953-08-23,rosier,1905-11-05,French,Ferrari,551,Switzerland,,Spun off,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,17.1,0.0,0.0,19.0,47.79739904175222,0.0
19610,816,579,105,50,2,1,1,1,9.0,80,2:49:45.9,10185900,,,,,1,1953,14,1953-09-13,fangio,1911-06-24,Argentine,Maserati,162,Italy,,Finished,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,25.4,0.0,0.0,0.0,42.223134839151264,80.0
19611,816,642,6,6,3,2,2,2,6.0,80,+1.4,10187300,,,,,1,1953,14,1953-09-13,farina,1906-10-30,Italian,Ferrari,162,Italy,,Finished,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,25.4,0.0,0.0,0.0,46.87200547570158,80.0
19612,816,633,6,2,5,3,3,3,4.0,79,,,,,,,11,1953,14,1953-09-13,villoresi,1909-05-16,Italian,Ferrari,162,Italy,,+1 Lap,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,25.4,0.0,0.0,0.0,44.328542094455855,79.0
19613,816,578,6,8,6,4,4,4,3.0,79,,,,,,,11,1953,14,1953-09-13,hawthorn,1929-04-10,British,Ferrari,162,Italy,,+1 Lap,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,25.4,0.0,0.0,0.0,24.427104722792606,79.0
19614,816,427,128,36,8,5,5,5,2.0,79,,,,,,,11,1953,14,1953-09-13,trintignant,1917-10-30,French,Gordini,162,Italy,,+1 Lap,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,25.4,0.0,0.0,0.0,35.87132101300479,79.0
19615,816,643,128,40,16,6,6,6,0.0,77,,,,,,,13,1953,14,1953-09-13,mieres,1924-12-03,Argentine,Gordini,162,Italy,,+3 Laps,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,25.4,0.0,0.0,0.0,28.777549623545518,77.0
19616,816,644,105,56,12,7,7,7,0.0,76,,,,,,,14,1953,14,1953-09-13,mantovani,1929-05-22,Italian,Maserati,162,Italy,,+4 Laps,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,25.4,0.0,0.0,0.0,24.31211498973306,76.0
19617,816,620,6,10,11,8,8,8,0.0,75,,,,,,,15,1953,14,1953-09-13,maglioli,1928-06-05,Italian,Ferrari,162,Italy,,+5 Laps,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,25.4,0.0,0.0,0.0,25.27310061601643,75.0
19618,816,501,128,38,15,9,9,9,0.0,75,,,,,,,15,1953,14,1953-09-13,schell,1921-06-29,American,Gordini,162,Italy,,+5 Laps,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,25.4,0.0,0.0,0.0,32.20807665982204,75.0
19619,816,589,127,32,25,10,10,10,0.0,72,,,,,,,18,1953,14,1953-09-13,chiron,1899-08-03,Monegasque,OSCA,162,Italy,,+8 Laps,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,25.4,0.0,0.0,0.0,54.110882956878854,72.0
19620,816,669,105,44,23,11,11,11,0.0,72,,,,,,,18,1953,14,1953-09-13,bira,1914-07-15,Thai,Maserati,162,Italy,,+8 Laps,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,25.4,0.0,0.0,0.0,39.16495550992471,72.0
19621,816,689,87,46,24,12,12,12,0.0,70,,,,,,,88,1953,14,1953-09-13,alan_brown,1919-11-20,British,Cooper,162,Italy,,+10 Laps,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,25.4,0.0,0.0,0.0,33.81519507186858,70.0
19622,816,475,87,28,10,13,13,13,0.0,70,,,,,,,88,1953,14,1953-09-13,moss,1929-09-17,British,Cooper,162,Italy,,+10 Laps,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,25.4,0.0,0.0,0.0,23.98904859685147,70.0
19623,816,717,147,48,29,14,14,14,0.0,67,,,,,,,53,1953,14,1953-09-13,hans_stuck,1900-12-27,German,AFM,162,Italy,,+13 Laps,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,25.4,0.0,0.0,0.0,52.71184120465435,67.0
19624,816,704,133,16,28,15,15,15,0.0,67,,,,,,,53,1953,14,1953-09-13,cabantous,1904-10-08,French,HWM,162,Italy,,+13 Laps,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,25.4,0.0,0.0,0.0,48.930869267624914,67.0
19625,816,627,6,64,17,16,16,16,0.0,65,,,,,,,112,1953,14,1953-09-13,rosier,1905-11-05,French,Ferrari,162,Italy,,+15 Laps,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,25.4,0.0,0.0,0.0,47.854893908282,65.0
19626,816,647,6,4,1,,R,17,0.0,79,,,,,,,3,1953,14,1953-09-13,ascari,1918-07-13,Italian,Ferrari,162,Italy,,Accident,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,25.4,0.0,0.0,0.0,35.17043121149897,79.0
19627,816,697,105,52,7,,R,18,0.0,77,,,,,,,60,1953,14,1953-09-13,bonetto,1903-06-09,Italian,Maserati,162,Italy,,Out of fuel,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,25.4,0.0,0.0,0.0,50.26420260095825,77.0
19628,816,670,105,54,4,,R,19,0.0,75,,,,,,,3,1953,14,1953-09-13,marimon,1923-12-19,Argentine,Maserati,162,Italy,,Accident,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,25.4,0.0,0.0,0.0,29.73579739904175,75.0
19629,816,640,105,58,9,,R,20,0.0,70,,,,,,,5,1953,14,1953-09-13,graffenried,1914-05-18,Swiss,Maserati,162,Italy,,Engine,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,25.4,0.0,0.0,0.0,39.32375085557837,70.0
19630,816,486,125,20,22,,N,21,0.0,61,,,,,,,62,1953,14,1953-09-13,fairman,1913-03-15,British,Connaught,162,Italy,,Not classified,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,25.4,0.0,0.0,0.0,40.498288843258045,61.0
19631,816,663,87,30,19,,N,22,0.0,57,,,,,,,62,1953,14,1953-09-13,wharton,1916-03-21,British,Cooper,162,Italy,,Not classified,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,25.4,0.0,0.0,0.0,37.48117727583847,57.0
19632,816,664,125,24,18,,N,23,0.0,56,,,,,,,62,1953,14,1953-09-13,mcalpine,1920-09-21,British,Connaught,162,Italy,,Not classified,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,25.4,0.0,0.0,0.0,32.97741273100616,56.0
19633,816,722,6,12,20,,R,24,0.0,40,,,,,,,5,1953,14,1953-09-13,carini,1921-03-06,Italian,Ferrari,162,Italy,,Engine,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,25.4,0.0,0.0,0.0,32.52292950034223,40.0
19634,816,456,125,22,14,,R,25,0.0,33,,,,,,,37,1953,14,1953-09-13,salvadori,1922-05-12,British,Connaught,162,Italy,,Throttle,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,25.4,0.0,0.0,0.0,31.340177960301162,33.0
19635,816,622,105,2,21,,R,26,0.0,18,,,,,,,5,1953,14,1953-09-13,landi,1907-07-14,Brazilian,Maserati,162,Italy,,Engine,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,25.4,0.0,0.0,0.0,46.168377823408626,18.0
19636,816,625,127,34,13,,R,27,0.0,17,,,,,,,5,1953,14,1953-09-13,bayol,1914-02-28,French,OSCA,162,Italy,,Engine,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,25.4,0.0,0.0,0.0,39.540041067761805,17.0
19637,816,667,133,18,26,,R,28,0.0,14,,,,,,,5,1953,14,1953-09-13,fitch,1917-08-04,American,HWM,162,Italy,,Engine,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,25.4,0.0,0.0,0.0,36.10951403148528,14.0
19638,816,660,125,26,30,,R,29,0.0,7,,,,,,,69,1953,14,1953-09-13,claes,1916-08-11,Belgian,Connaught,162,Italy,,Fuel system,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,25.4,0.0,0.0,0.0,37.08966461327858,7.0
19639,816,651,133,14,27,,R,30,0.0,6,,,,,,,5,1953,14,1953-09-13,macklin,1919-09-02,British,HWM,162,Italy,,Engine,http://en.wikipedia.org/wiki/1953_Formula_One_season,,,,,0.0,,,,25.4,0.0,0.0,0.0,34.03148528405202,6.0
19640,817,641,6,30,2,1,1,1,9.0,62,3:01:46.1,10906100,,,,,1,1952,66,1952-05-18,taruffi,1906-10-12,Italian,Ferrari,551,Switzerland,,Finished,http://en.wikipedia.org/wiki/1952_Formula_One_season,,,,,0.0,,,,16.9,0.0,0.0,0.0,45.59890485968515,62.0
19641,817,723,6,42,5,2,2,2,6.0,62,+2:37.2,11063300,,,,,1,1952,66,1952-05-18,fischer,1912-04-19,Swiss,Ferrari,551,Switzerland,,Finished,http://en.wikipedia.org/wiki/1952_Formula_One_season,,,,,0.0,,,,16.9,0.0,0.0,0.0,40.07939767282683,62.0
19642,817,554,128,6,7,3,3,3,4.0,61,,,,,,,11,1952,66,1952-05-18,behra,1921-02-16,French,Gordini,551,Switzerland,,+1 Lap,http://en.wikipedia.org/wiki/1952_Formula_One_season,,,,,0.0,,,,16.9,0.0,0.0,0.0,31.249828884325805,61.0
19643,817,663,148,22,13,4,4,4,3.0,60,,,,,,,12,1952,66,1952-05-18,wharton,1916-03-21,British,Frazer Nash,551,Switzerland,,+2 Laps,http://en.wikipedia.org/wiki/1952_Formula_One_season,,,,,0.0,,,,16.9,0.0,0.0,0.0,36.158795345653665,60.0
19644,817,689,87,26,15,5,5,5,2.0,59,,,,,,,13,1952,66,1952-05-18,alan_brown,1919-11-20,British,Cooper,551,Switzerland,,+3 Laps,http://en.wikipedia.org/wiki/1952_Formula_One_season,,,,,0.0,,,,16.9,0.0,0.0,0.0,32.492813141683776,59.0
19645,817,640,105,38,8,6,6,6,0.0,58,,,,,,,14,1952,66,1952-05-18,graffenried,1914-05-18,Swiss,Maserati,551,Switzerland,,+4 Laps,http://en.wikipedia.org/wiki/1952_Formula_One_season,,,,,0.0,,,,16.9,0.0,0.0,0.0,38.001368925393564,58.0
19646,817,721,6,44,19,7,7,7,0.0,56,,,,,,,16,1952,66,1952-05-18,hirt,1910-03-30,Swiss,Ferrari,551,Switzerland,,+6 Laps,http://en.wikipedia.org/wiki/1952_Formula_One_season,,,,,0.0,,,,16.9,0.0,0.0,0.0,42.13552361396304,56.0
19647,817,688,87,24,17,8,8,8,0.0,55,,,,,,,17,1952,66,1952-05-18,brandon,1920-07-18,British,Cooper,551,Switzerland,,+7 Laps,http://en.wikipedia.org/wiki/1952_Formula_One_season,,,,,0.0,,,,16.9,0.0,0.0,0.0,31.83299110198494,55.0
19648,817,669,141,10,11,,R,9,0.0,52,,,,,,,5,1952,66,1952-05-18,bira,1914-07-15,Thai,Simca,551,Switzerland,,Engine,http://en.wikipedia.org/wiki/1952_Formula_One_season,,,,,0.0,,,,16.9,0.0,0.0,0.0,37.842573579739906,52.0
19649,817,609,6,32,4,,R,10,0.0,51,,,,,,,121,1952,66,1952-05-18,simon,1920-01-05,French,Ferrari,551,Switzerland,,Magneto,http://en.wikipedia.org/wiki/1952_Formula_One_season,,,,,0.0,,,,16.9,0.0,0.0,0.0,32.3668720054757,51.0
19650,817,501,105,40,18,,R,11,0.0,31,,,,,,,5,1952,66,1952-05-18,schell,1921-06-29,American,Maserati,551,Switzerland,,Engine,http://en.wikipedia.org/wiki/1952_Formula_One_season,,,,,0.0,,,,16.9,0.0,0.0,0.0,30.885694729637233,31.0
19651,817,475,133,46,9,,W,12,0.0,24,,,,,,,54,1952,66,1952-05-18,moss,1929-09-17,British,HWM,551,Switzerland,,Withdrew,http://en.wikipedia.org/wiki/1952_Formula_One_season,,,,,0.0,,,,16.9,0.0,0.0,0.0,22.666666666666668,24.0
19652,817,651,133,20,12,,W,13,0.0,24,,,,,,,54,1952,66,1952-05-18,macklin,1919-09-02,British,HWM,551,Switzerland,,Withdrew,http://en.wikipedia.org/wiki/1952_Formula_One_season,,,,,0.0,,,,16.9,0.0,0.0,0.0,32.709103353867214,24.0
19653,817,626,128,8,3,,R,14,0.0,20,,,,,,,21,1952,66,1952-05-18,manzon,1917-04-12,French,Gordini,551,Switzerland,,Radiator,http://en.wikipedia.org/wiki/1952_Formula_One_season,,,,,0.0,,,,16.9,0.0,0.0,0.0,35.09924709103354,20.0
19654,817,642,6,28,1,,R,15,0.0,16,,,,,,,121,1952,66,1952-05-18,farina,1906-10-30,Italian,Ferrari,551,Switzerland,,Magneto,http://en.wikipedia.org/wiki/1952_Formula_One_season,,,,,0.0,,,,16.9,0.0,0.0,0.0,45.549623545516766,16.0
19655,817,581,133,18,6,,R,16,0.0,12,,,,,,,86,1952,66,1952-05-18,collins,1931-11-06,British,HWM,551,Switzerland,,Halfshaft,http://en.wikipedia.org/wiki/1952_Formula_One_season,,,,,0.0,,,,16.9,0.0,0.0,0.0,20.531143052703626,12.0
19656,817,725,133,16,10,,R,17,0.0,12,,,,,,,86,1952,66,1952-05-18,abecassis,1913-03-21,British,HWM,551,Switzerland,,Halfshaft,http://en.wikipedia.org/wiki/1952_Formula_One_season,,,,,0.0,,,,16.9,0.0,0.0,0.0,39.15947980835045,12.0
19657,817,717,147,2,14,,R,18,0.0,4,,,,,,,5,1952,66,1952-05-18,hans_stuck,1900-12-27,German,AFM,551,Switzerland,,Engine,http://en.wikipedia.org/wiki/1952_Formula_One_season,,,,,0.0,,,,16.9,0.0,0.0,0.0,51.389459274469544,4.0
19658,817,724,144,4,16,,R,19,0.0,4,,,,,,,95,1952,66,1952-05-18,ulmen,1906-01-25,German,Veritas,551,Switzerland,,Fuel leak,http://en.wikipedia.org/wiki/1952_Formula_One_season,,,,,0.0,,,,16.9,0.0,0.0,0.0,46.31074606433949,4.0
19659,817,627,6,12,20,,R,20,0.0,2,,,,,,,3,1952,66,1952-05-18,rosier,1905-11-05,French,Ferrari,551,Switzerland,,Accident,http://en.wikipedia.org/wiki/1952_Formula_One_season,,,,,0.0,,,,16.9,0.0,0.0,0.0,46.53251197809719,2.0
19660,817,720,141,50,21,,R,21,0.0,1,,,,,,,121,1952,66,1952-05-18,terra,1918-10-06,Swiss,Simca,551,Switzerland,,Magneto,http://en.wikipedia.org/wiki/1952_Formula_One_season,,,,,0.0,,,,16.9,0.0,0.0,0.0,33.61533196440794,1.0
